Date,IC_composite_1d,IC_composite_5d,IC_composite_21d
2010-02-22,0.008477237048665617,0.033315890458747596,0.04301412872841444
2010-02-23,0.010640153497296351,0.042386185243328094,0.03094365951508808
2010-02-24,0.005477062619919761,0.02550148264433978,0.025989883132740272
2010-02-25,0.00750043607186464,0.028920286063143195,0.016849816849816842
2010-02-26,0.020826792255363685,0.028710971568114415,0.020966335252049533
2010-03-01,0.027315541601255888,0.035688121402407104,0.02257107971393685
2010-03-02,0.011058782487353916,0.049433106575963705,0.016361416361416352
2010-03-03,0.016780045351473923,0.05689865689865689,0.02752485609628466
2010-03-04,0.016012558869701727,0.04964242107099249,0.0351299494156637
2010-03-05,0.022640851212279784,0.061015175300889575,0.040223268794697356
2010-03-08,0.03492063492063492,0.054875283446712005,0.0408512122797837
2010-03-09,0.04322344322344322,0.05710797139368567,0.04496773068201639
2010-03-10,0.0366649223792081,0.05801500087214372,0.04817721960579103
2010-03-11,0.04713064713064713,0.05257282400139542,0.0543171114599686
2010-03-12,0.041897784754927614,0.04747950462236176,0.06548055119483691
2010-03-15,0.0442002442002442,0.05034013605442176,0.07573696145124717
2010-03-16,0.04482818768533055,0.05347985347985347,0.0688295831152974
2010-03-17,0.04050235478806908,0.04364207221350078,0.06750392464678177
2010-03-18,0.03478109192394907,0.037432408860980274,0.059829059829059825
2010-03-19,0.03868829583115298,0.031222745508459784,0.06380603523460666
2010-03-22,0.04266527123669981,0.030106401534972953,0.07503924646781789
2010-03-23,0.030804116518402237,0.039804639804639795,0.08159776731205302
2010-03-24,0.021943136228850517,0.033246118960404664,0.08683062968777254
2010-03-25,0.015873015873015872,0.03875806732949589,0.09311006453863596
2010-03-26,0.015035757892900752,0.04078144078144077,0.07783010640153497
2010-03-29,0.025222396650968083,0.04747950462236175,0.06275946275946274
2010-03-30,0.017477760334903194,0.04322344322344321,0.0716902145473574
2010-03-31,0.021943136228850513,0.046712018140589555,0.06478283621140764
2010-04-01,0.023966509680795396,0.0509680795395081,0.07175998604570033
2010-04-05,0.030804116518402234,0.056619570905285174,0.07155067155067153
2010-04-06,0.026617826617826617,0.06889935461364032,0.06464329321472179
2010-04-07,0.03240886098028955,0.08417931275074131,0.06869004011861155
2010-04-08,0.03603697889412175,0.08250479679051106,0.0600383743240886
2010-04-09,0.0423861852433281,0.07859759288330716,0.0600383743240886
2010-04-12,0.054038025466596896,0.07629513343799058,0.0589918018489447
2010-04-13,0.06973661259375544,0.07720216291644863,0.06869004011861155
2010-04-14,0.06813186813186813,0.09094714809000522,0.06520146520146519
2010-04-15,0.06603872318158033,0.09987789987789986,0.05878248735391592
2010-04-16,0.06241060526774813,0.10099424385138671,0.06387580673294958
2010-04-19,0.06366649223792081,0.10504099075527647,0.06345717774289202
2010-04-20,0.07810919239490667,0.09066806209663351,0.05745682888540031
2010-04-21,0.08766788766788766,0.07803942089656372,0.04538635967207395
2010-04-22,0.09024943310657597,0.08997034711320424,0.05166579452293737
2010-04-23,0.09548229548229548,0.08536542822257107,0.05236350950636664
2010-04-26,0.08055119483690912,0.09304029304029303,0.04929356357927786
2010-04-27,0.06694575266003838,0.09331937903366475,0.06220129077271933
2010-04-28,0.07936507936507936,0.08683062968777254,0.06506192220477934
2010-04-29,0.0753183324611896,0.09171463457177743,0.05515436944008373
2010-04-30,0.0839002267573696,0.0851561137275423,0.048805163090877374
2010-05-03,0.08348159776731205,0.08662131519274376,0.06436420722135007
2010-05-04,0.07985347985347985,0.0859236002093145,0.06268969126111983
2010-05-05,0.08410954125239838,0.0963195534624106,0.051247165532879814
2010-05-06,0.07706261991976276,0.08899354613640327,0.04517704517704517
2010-05-07,0.07734170591313448,0.0839002267573696,0.04622361765218907
2010-05-10,0.07755102040816325,0.08564451421594278,0.044479330193615906
2010-05-11,0.08850514564800278,0.08396999825571254,0.05347985347985347
2010-05-12,0.08048142333856619,0.07720216291644863,0.05480551194836908
2010-05-13,0.07496947496947497,0.06317809174952033,0.06317809174952031
2010-05-14,0.07748124890982033,0.0716902145473574,0.05194488051630908
2010-05-17,0.07852782138496424,0.07476016047444618,0.054456654456654444
2010-05-18,0.07259724402581545,0.07182975754404326,0.06352694924123496
2010-05-19,0.059480202337345196,0.08006279434850862,0.06659689516832373
2010-05-20,0.06555032269317983,0.07936507936507936,0.05759637188208616
2010-05-21,0.07175998604570033,0.06931798360369788,0.054665968951683235
2010-05-24,0.06945752660038373,0.06555032269317983,0.06875981161695446
2010-05-25,0.07852782138496422,0.08264433978719692,0.07294610151753009
2010-05-26,0.07922553636839351,0.08145822431536716,0.07350427350427349
2010-05-27,0.06862026862026861,0.07357404500261644,0.07601604744461886
2010-05-28,0.06659689516832373,0.06806209663352521,0.06164311878597592
2010-06-01,0.08320251177394034,0.06799232513518227,0.06701552415838129
2010-06-02,0.08215593929879643,0.06799232513518227,0.0662480376766091
2010-06-03,0.07622536193964766,0.07364381650095934,0.048805163090877374
2010-06-04,0.06889935461364033,0.07531833246118959,0.049154020582592
2010-06-07,0.07134135705564278,0.08431885574742717,0.05941043083900226
2010-06-08,0.06903889761032618,0.07322518751090179,0.049154020582592
2010-06-09,0.07364381650095934,0.08090005232862375,0.04747950462236175
2010-06-10,0.0742717599860457,0.08564451421594278,0.03443223443223442
2010-06-11,0.08501657073085644,0.08766788766788766,0.023826966684109527
2010-06-14,0.07448107448107448,0.08020233734519448,0.01789638932496074
2010-06-15,0.08271411128553985,0.07992325135182278,0.015733472876330007
2010-06-16,0.08766788766788766,0.08983080411651839,0.02759462759462758
2010-06-17,0.08983080411651839,0.09415663701377988,0.026199197627769042
2010-06-18,0.082574568288854,0.09248212105354964,0.027175998604570022
2010-06-21,0.08152799581371009,0.09834292691435549,0.021873364730507574
2010-06-22,0.09185417756846327,0.08417931275074132,0.010291296005581705
2010-06-23,0.09520320948892377,0.08738880167451596,0.017407988836560254
2010-06-24,0.09415663701377988,0.08355136926565498,0.0010814582243153527
2010-06-25,0.1014826443397872,0.06680620966335252,0.015175300889586591
2010-06-28,0.08697017268445839,0.06436420722135007,0.024385138670852943
2010-06-29,0.0901098901098901,0.07622536193964766,0.010361067503924633
2010-06-30,0.08676085818942961,0.06806209663352521,0.021315192743764158
2010-07-01,0.07071341357055642,0.0677830106401535,0.011616954474097317
2010-07-02,0.06896912611198325,0.05675911390197105,0.01761730333158903
2010-07-06,0.0807605093319379,0.045456131170416886,0.02626896912611197
2010-07-07,0.07148090005232863,0.039455782312925174,0.030106401534972953
2010-07-08,0.06875981161695446,0.034920634920634915,0.037502180359323206
2010-07-09,0.05954997383568812,0.04803767660910518,0.019431362288505134
2010-07-12,0.05006105006105005,0.04517704517704517,0.01782661782661781
2010-07-13,0.04392115820687249,0.04461887319030176,0.007988836560265118
2010-07-14,0.041060526774812485,0.0390371533228676,0.013989185417756832
2010-07-15,0.05313099598813884,0.025501482644339782,0.01929181929181928
2010-07-16,0.050619222047793476,0.033943833943833934,0.018245246816675373
2010-07-19,0.05117739403453689,0.0169893598465027,0.020757020757020742
2010-07-20,0.04636316064887493,0.029269143554857838,0.025292168149310994
2010-07-21,0.0325484039769754,0.04085121227978371,0.03080411651840222
2010-07-22,0.040362811791383214,0.026966684109541256,0.019780219780219765
2010-07-23,0.02222222222222222,0.0369440083725798,0.011965811965811951
2010-07-26,0.03478109192394907,0.02557125414268271,0.002546659689516819
2010-07-27,0.04538635967207396,0.032478632478632474,-0.002407116692830993
2010-07-28,0.03115297401011687,0.040362811791383214,-0.010081981510552954
2010-07-29,0.04224664224664224,0.046781789638932494,-0.01517530088958662
2010-07-30,0.032687946973661265,0.053968253968253964,-0.010640153497296372
2010-08-02,0.040572126286412005,0.036385836385836375,-0.011337868480725639
2010-08-03,0.04594453165881738,0.03199023199023198,-0.004081632653061238
2010-08-04,0.05236350950636665,0.020896563753706607,0.007221350078492923
2010-08-05,0.059898831327402764,0.028292342578056857,0.004151404151404138
2010-08-06,0.043851386708529574,0.0307343450200593,0.0017094017094016966
2010-08-09,0.04082504796790512,0.02994505494505494,-0.003663003663003676
2010-08-10,0.028069945927088787,0.030001744287458568,-0.01778737135879994
2010-08-11,0.03433193790336648,0.0346677132391418,-0.016522762951334397
2010-08-12,0.036948369091226244,0.04328449328449328,-0.026282051282051293
2010-08-13,0.03570992499563928,0.0347331240188383,-0.02326007326007327
2010-08-16,0.03423164137449852,0.026944880516309083,-0.0389281353567068
2010-08-17,0.040886098028955174,0.022540554683411828,-0.03646432932147219
2010-08-18,0.049515960230245945,0.017630385487528343,-0.03129687772544917
2010-08-19,0.04427873713587999,0.016758241758241754,-0.02352171637885925
2010-08-20,0.033839176696319556,0.0053331589045874745,-0.02296790511076227
2010-08-23,0.027939124367695797,0.008555729984301413,-0.02420634920634922
2010-08-24,0.02301151229722658,0.01154282225710797,-0.020190127332984493
2010-08-25,0.021036106750392462,0.022235304378161517,-0.031105006105006123
2010-08-26,0.009619745334031048,0.029718297575440426,-0.03601953601953603
2010-08-27,0.012929530786673646,0.024433106575963714,-0.03243938601081459
2010-08-30,0.016605616605616606,0.023216466073608923,-0.02627332984475843
2010-08-31,0.024821210535496248,0.019871794871794864,-0.033228676085818955
2010-09-01,0.03099598813884528,0.008695272980987262,-0.02860631432060005
2010-09-02,0.024058084772370487,0.013335077620791901,-0.019379033664747965
2010-09-03,0.023731030873888018,0.0025771847200418575,-0.02744636316064889
2010-09-07,0.020325309611023894,0.0054770626199197574,-0.02572387929530788
2010-09-08,0.009148787720216288,-0.008852258852258857,-0.019291819291819307
2010-09-09,0.013919413919413913,-0.008987441130298278,-0.01712454212454214
2010-09-10,-0.0014782836211407666,0.001321297749869173,-0.009785452642595515
2010-09-13,0.0002878074306645716,0.008080411651840218,-0.005442176870748314
2010-09-14,-0.010814582243153676,0.00786237571951857,-0.003165881737310323
2010-09-15,-0.008346415489272634,0.004308390022675731,-0.0023940345368916958
2010-09-16,0.0010727367870224983,0.007648700505843357,0.013526949241234942
2010-09-17,0.005193615907901618,-0.007722832722832727,0.009628466771323901
2010-09-20,0.005616605616605612,-0.009449677306820168,0.00463108320251176
2010-09-21,0.0030437816152101816,-0.012737659166230599,0.004407520833943573
2010-09-22,0.006375370661084942,-0.011930926216640506,0.005515143370137537
2010-09-23,-0.008368219082504801,-0.013832199546485265,0.008205706774986657
2010-09-24,-0.011900401186115475,-0.012201290772719349,0.001839057551194577
2010-09-27,-0.01205738705738706,0.0001700680272108767,0.011079420362985959
2010-09-28,-0.008773765916623063,-0.005298273155416022,0.010665152091574832
2010-09-29,-0.011983254840397702,-0.005045351473922911,0.0018477789884874445
2010-09-30,-0.012053026338740625,-0.004652886795743947,-0.002839993556427957
2010-10-01,-0.0002398395255538157,-0.00271236699808129,-0.012058552774987174
2010-10-04,-0.005760509331937908,0.00436507936507936,-0.013105125250131078
2010-10-05,-0.007007674864817726,0.006410256410256405,-0.006878019023024854
2010-10-06,-0.005551194836909127,0.011612593755450894,-0.013187978904413304
2010-10-07,-0.004570033141461716,0.010954125239839518,-0.00974737189237772
2010-10-08,0.0009201116343973472,0.026918716204430482,-0.005792200080063051
2010-10-11,0.0028737135879993003,0.022518751090179655,-0.0026568433732777727
2010-10-12,0.003741496598639454,0.01577271934414791,-0.0054215389951162525
2010-10-13,0.0017486481772196031,0.01450245876624578,-0.0022992644442702726
2010-10-14,0.01791383219954648,0.01765961906626322,-0.013798479514913914
2010-10-15,0.015236350950636664,0.019181509873868314,-0.01681173609959907
2010-10-18,0.007199546485260766,0.014659444637517364,-0.008761849478283878
2010-10-19,0.007626872545168989,0.019076852626353922,-0.0010564596300368869
2010-10-20,0.011459944235383534,0.01578887076694349,0.002074536358101957
2010-10-21,0.014080736141889726,0.005344949608736621,0.006230301228152542
2010-10-22,0.008708330769484355,0.000726948562164147,0.021671605955171553
2010-10-25,0.013265281755006766,-0.011801396109037665,0.0211614018735389
2010-10-26,0.012214348561216429,-0.013074725953796083,0.026241639096633268
2010-10-27,0.0016483272809094374,-0.008683482276838121,0.038085350940345104
2010-10-28,-0.003929031867878283,-0.0165066115285388,0.044007206862201026
2010-10-29,-0.019370336594897297,-0.01276075421125291,0.03261700975771821
2010-11-01,-0.017704542071959914,-0.009804186968971382,0.021876559731553898
2010-11-02,-0.0124193510724832,-0.009873958467314311,0.006313154882434762
2010-11-03,-0.01987181923923708,-0.009014896893967025,0.0014771179035406414
2010-11-04,-0.01692397343424842,-0.0063243334891179065,0.010883188023896475
2010-11-05,-0.01454302105329604,-0.018059027366668923,0.00538432181074455
2010-11-08,-0.012785651438783567,-0.024294855031068013,0.011506770790336384
2010-11-09,-0.011878621960325516,-0.020496669090024934,0.006631487343624368
2010-11-10,-0.0074001639104388965,-0.014997802876873004,0.003967088250653847
2010-11-11,-0.01754755620068833,-0.013637258659185934,0.003967088250653848
2010-11-12,-0.022139392935382203,-0.006097576119503392,0.0018695825817196074
2010-11-15,-0.01635708001021214,0.006260700524487535,0.010883188023896477
2010-11-16,-0.011084971166674722,0.011079294628795927,0.010202915915052941
2010-11-17,-0.011878621960325516,0.007734623426981867,-0.005216585218733904
2010-11-18,-0.0033185312573776695,0.02326750324557597,-0.005840167985173814
2010-11-19,0.009096434729016887,0.02774596129546259,-0.009411596556602385
2010-11-22,0.012837931327656343,0.017145054265984134,-0.01604424961782687
2010-11-23,0.010570357631511219,0.003766369458727901,-0.010828830116693087
2010-11-24,0.02786060706461779,-0.010576034169390012,-0.012926335785627326
2010-11-26,0.032225686429697156,-0.015281249588891143,-0.009581664583813269
2010-11-29,0.02151140071541144,-0.009272179294106562,-0.01349322920966361
2010-11-30,0.008642919989787862,-0.019362882241952366,-0.01020524735025318
2010-12-01,-0.005529415611119166,-0.011369684963040803,-0.019785746216466327
2010-12-02,-0.007910367992071546,-0.018059027366668923,-0.02976307047950488
2010-12-03,-0.0035452886269921806,-0.01856923144830157,-0.03356125642054796
2010-12-06,-0.014259574341277894,-0.01607490038254194,-0.031973954833246374
2010-12-07,-0.005529415611119166,-0.022594174758959168,-0.03991046276975432
2010-12-08,-0.012615583411572678,-0.012843607865535133,-0.0370759956495729
2010-12-09,-0.008477261416107827,-0.018399163421090686,-0.030046517191523018
2010-12-10,-0.005245968899101025,-0.03143771217392515,-0.03650910222553662
2010-12-13,-0.013635991574837985,-0.033591907185263024,-0.04495581424367721
2010-12-14,-0.005756172980733678,-0.035009140745353724,-0.04427554213483368
2010-12-15,-0.008363882731300572,-0.0403946282736984,-0.04693994122780419
2010-12-16,-0.021289052799327777,-0.030133857298641705,-0.04518257161329173
2010-12-17,-0.023556626495472903,-0.035065830087757356,-0.04280161923233935
2010-12-20,-0.026221025588443424,-0.02650573938480951,-0.04954648526077098
2010-12-21,-0.03137975574717358,-0.02712932215124942,-0.057879818594104314
2010-12-22,-0.021175674114520524,-0.028546555711340123,-0.06445578231292518
2010-12-23,-0.024406966631527326,-0.03546265548458276,-0.05510204081632654
2010-12-27,-0.019871819239237077,-0.04901140831904986,-0.06014739229024944
2010-12-28,-0.02208270359297857,-0.05881866455487753,-0.05266439909297053
2010-12-29,-0.02151581016894229,-0.05434020650499091,-0.041269841269841276
2010-12-30,-0.02548406413719626,-0.0526962155752857,-0.048356009070294796
2010-12-31,-0.03937295302608515,-0.05195925412403853,-0.04727891156462586
2011-01-03,-0.0481598010986475,-0.04430619289954874,-0.04875283446712019
2011-01-04,-0.03999653579252505,-0.05337648768412923,-0.05691609977324264
2011-01-05,-0.0380690981508017,-0.06261685049592063,-0.039512471655328806
2011-01-06,-0.03240016391043889,-0.06352387997437867,-0.04546485260770976
2011-01-07,-0.021685878196153172,-0.06845585276349432,-0.05062358276643992
2011-01-10,-0.032570231937649775,-0.0700431543507959,-0.04739229024943312
2011-01-11,-0.037672272753976305,-0.07129031988367572,-0.05640589569160998
2011-01-12,-0.035291320373023925,-0.0738095238095238,-0.04115646258503402
2011-01-13,-0.03931626368368152,-0.08565759637188208,-0.03554421768707484
2011-01-14,-0.04232079883107381,-0.08435374149659863,-0.038265306122448994
2011-01-18,-0.041583837379826634,-0.08231292517006801,-0.04467120181405897
2011-01-19,-0.044897959183673466,-0.08560090702947845,-0.05555555555555556
2011-01-20,-0.053798185941043075,-0.0772675736961451,-0.06139455782312926
2011-01-21,-0.05119047619047618,-0.06564625850340135,-0.06609977324263039
2011-01-24,-0.04909297052154195,-0.07023809523809524,-0.0822562358276644
2011-01-25,-0.05215419501133786,-0.06507936507936507,-0.08117913832199547
2011-01-26,-0.046598639455782305,-0.06400226757369615,-0.08900226757369616
2011-01-27,-0.033616780045351465,-0.07573696145124717,-0.10130385487528344
2011-01-28,-0.03798185941043083,-0.05538548752834467,-0.11133786848072562
2011-01-31,-0.02834467120181405,-0.06094104308390023,-0.11456916099773243
2011-02-01,-0.029365079365079354,-0.06638321995464852,-0.11043083900226758
2011-02-02,-0.040532879818594096,-0.06842403628117914,-0.0945578231292517
2011-02-03,-0.02154195011337868,-0.07386621315192744,-0.08837868480725623
2011-02-04,-0.02755102040816326,-0.06133786848072563,-0.10907029478458051
2011-02-07,-0.035544217687074824,-0.052891156462585034,-0.11122448979591837
2011-02-08,-0.03656462585034013,-0.048582766439909296,-0.10912698412698413
2011-02-09,-0.044217687074829926,-0.05107709750566894,-0.10759637188208616
2011-02-10,-0.031122448979591832,-0.060147392290249437,-0.10011337868480726
2011-02-11,-0.022562358276643987,-0.06507936507936507,-0.09308390022675737
2011-02-14,-0.021882086167800446,-0.07681405895691609,-0.08293650793650793
2011-02-15,-0.02664399092970521,-0.09750566893424036,-0.09166666666666667
2011-02-16,-0.033956916099773235,-0.09529478458049886,-0.10317460317460317
2011-02-17,-0.03826530612244898,-0.09212018140589569,-0.0917233560090703
2011-02-18,-0.05232426303854874,-0.10612244897959183,-0.0919501133786848
2011-02-22,-0.07227891156462583,-0.11241496598639454,-0.08707482993197278
2011-02-23,-0.06927437641723355,-0.11286848072562357,-0.08129251700680273
2011-02-24,-0.07012471655328796,-0.10691609977324262,-0.07976190476190477
2011-02-25,-0.08151927437641722,-0.09195011337868479,-0.06910430839002267
2011-02-28,-0.08735827664399093,-0.08764172335600907,-0.07222222222222223
2011-03-01,-0.08798185941043084,-0.10413832199546484,-0.07607709750566893
2011-03-02,-0.08072562358276641,-0.1089002267573696,-0.07403628117913832
2011-03-03,-0.0643424036281179,-0.11366213151927436,-0.06377551020408163
2011-03-04,-0.06150793650793649,-0.1125283446712018,-0.06921768707482993
2011-03-07,-0.0778344671201814,-0.10255102040816326,-0.0695578231292517
2011-03-08,-0.08242630385487527,-0.09824263038548753,-0.06643990929705215
2011-03-09,-0.08605442176870748,-0.09166666666666667,-0.06961451247165533
2011-03-10,-0.08435374149659862,-0.09331065759637187,-0.07154195011337869
2011-03-11,-0.07675736961451246,-0.09965986394557821,-0.08441043083900227
2011-03-14,-0.0715986394557823,-0.09280045351473923,-0.08089569160997732
2011-03-15,-0.06643990929705214,-0.08616780045351473,-0.06564625850340136
2011-03-16,-0.07001133786848071,-0.08072562358276643,-0.07431972789115647
2011-03-17,-0.08055555555555555,-0.07834467120181404,-0.07222222222222223
2011-03-18,-0.0709750566893424,-0.07585034013605442,-0.07341269841269843
2011-03-21,-0.06780045351473922,-0.0647392290249433,-0.07029478458049887
2011-03-22,-0.061337868480725616,-0.06729024943310659,-0.05980725623582767
2011-03-23,-0.05901360544217687,-0.07035147392290249,-0.05498866213151928
2011-03-24,-0.05419501133786847,-0.06893424036281179,-0.048129251700680276
2011-03-25,-0.04348072562358276,-0.05714285714285714,-0.05198412698412699
2011-03-28,-0.04512471655328799,-0.05969387755102041,-0.05022675736961452
2011-03-29,-0.048072562358276644,-0.05714285714285714,-0.06031746031746032
2011-03-30,-0.04688208616780045,-0.05856009070294785,-0.06286848072562358
2011-03-31,-0.034977324263038546,-0.0663265306122449,-0.05487528344671202
2011-04-01,-0.03503401360544218,-0.06598639455782312,-0.05895691609977325
2011-04-04,-0.03236961451247165,-0.07851473922902494,-0.06678004535147393
2011-04-05,-0.040249433106575964,-0.0695578231292517,-0.06213151927437642
2011-04-06,-0.0481859410430839,-0.05731292517006803,-0.07029478458049887
2011-04-07,-0.05107709750566893,-0.06286848072562358,-0.05374149659863947
2011-04-08,-0.0655328798185941,-0.05992063492063492,-0.051020408163265314
2011-04-11,-0.05839002267573696,-0.06037414965986394,-0.0570294784580499
2011-04-12,-0.04744897959183673,-0.056405895691609975,-0.045578231292517014
2011-04-13,-0.05612244897959184,-0.04608843537414966,-0.06009070294784582
2011-04-14,-0.05396825396825396,-0.04121315192743764,-0.06082766439909297
2011-04-15,-0.0550453514739229,-0.044557823129251696,-0.05867346938775511
2011-04-18,-0.05198412698412697,-0.0459750566893424,-0.051020408163265314
2011-04-19,-0.044104308390022676,-0.041213151927437644,-0.04280045351473924
2011-04-20,-0.04160997732426303,-0.051587301587301584,-0.037925170068027224
2011-04-21,-0.04699546485260771,-0.05419501133786848,-0.03174603174603176
2011-04-25,-0.047278911564625846,-0.04387755102040816,-0.024092970521541964
2011-04-26,-0.0433673469387755,-0.0536281179138322,-0.019387755102040834
2011-04-27,-0.052437641723356,-0.06247165532879818,-0.009013605442176886
2011-04-28,-0.057142857142857134,-0.049319727891156455,-5.668934240364598e-05
2011-04-29,-0.04506802721088435,-0.059070294784580486,0.007086167800453495
2011-05-02,-0.05941043083900227,-0.0473922902494331,0.012074829931972769
2011-05-03,-0.062244897959183663,-0.04552154195011337,0.014229024943310638
2011-05-04,-0.052040816326530605,-0.03809523809523809,0.01003401360544216
2011-05-05,-0.0639455782312925,-0.03356009070294784,0.003401360544217668
2011-05-06,-0.05164399092970521,-0.0405328798185941,0.01751700680272107
2011-05-09,-0.046485260770975055,-0.048526077097505664,0.024546485260770953
2011-05-10,-0.03888888888888888,-0.043594104308390016,0.027607709750566874
2011-05-11,-0.02981859410430839,-0.036451247165532885,0.02074829931972787
2011-05-12,-0.038945578231292514,-0.02953514739229025,0.013888888888888869
2011-05-13,-0.04795918367346938,-0.02114512471655329,0.011848072562358255
2011-05-16,-0.04302721088435374,-0.011054421768707485,0.009920634920634901
2011-05-17,-0.03815192743764172,-0.003968253968253972,0.0024376417233559896
2011-05-18,-0.03373015873015873,-0.006575963718820864,0.01207482993197277
2011-05-19,-0.024659863945578227,-0.004365079365079367,0.011507936507936488
2011-05-20,-0.01468253968253968,0.0015306122448979552,0.02137188208616778
2011-05-23,-0.006802721088435373,-0.0006235827664399133,0.013662131519274357
2011-05-24,-0.011337868480725622,0.0035714285714285674,0.020068027210884333
2011-05-25,-0.0028344671201814054,0.007086167800453511,0.027154195011337846
2011-05-26,-0.0006802721088435368,0.0033446712018140564,0.011507936507936488
2011-05-27,-0.0011904761904761901,-0.0015873015873015888,0.01740362811791381
2011-05-31,0.0016439909297052153,0.008219954648526076,0.028514739229024925
2011-06-01,0.0031179138321995466,0.016043083900226754,0.02137188208616778
2011-06-02,-0.0018707482993197274,0.022165532879818588,0.02199546485260769
2011-06-03,-0.00600907029478458,0.014285714285714284,0.03214285714285712
2011-06-06,0.005215419501133786,0.007596371882086167,0.03469387755102039
2011-06-07,0.018707482993197275,0.012358276643990928,0.02284580498866211
2011-06-08,0.023809523809523805,0.01598639455782313,0.03684807256235826
2011-06-09,0.01507936507936508,0.0047619047619047615,0.035317460317460296
2011-06-10,0.010997732426303855,0.009977324263038548,0.041666666666666644
2011-06-13,0.01354875283446712,0.011678004535147392,0.043140589569160975
2011-06-14,0.019727891156462587,0.017800453514739228,0.03469387755102039
2011-06-15,0.010827664399092971,0.0073696145124716545,0.02896825396825395
2011-06-16,0.017913832199546485,0.014002267573696143,0.02380952380952379
2011-06-17,0.0177437641723356,0.02120181405895691,0.025453514739229008
2011-06-20,0.02579365079365079,0.0059523809523809494,0.016609977324263017
2011-06-21,0.01479591836734694,0.011111111111111108,0.006462585034013588
2011-06-22,0.021428571428571425,0.01859410430839002,-0.007312925170068042
2011-06-23,0.026133786848072563,0.014625850340136052,-0.005612244897959197
2011-06-24,0.011564625850340137,0.014002267573696141,-0.008163265306122462
2011-06-27,0.01802721088435374,0.02511337868480725,-0.01156462585034015
2011-06-28,0.02431972789115646,0.032029478458049876,0.0006802721088435231
2011-06-29,0.021655328798185942,0.022562358276643983,0.004251700680272094
2011-06-30,0.018310657596371883,0.038718820861677994,0.0027777777777777636
2011-07-01,0.026587301587301583,0.038435374149659855,0.00765306122448978
2011-07-05,0.032709750566893424,0.04614512471655328,0.018594104308390005
2011-07-06,0.0264172335600907,0.04552154195011336,0.01451247165532878
2011-07-07,0.04314058956916099,0.038888888888888876,0.009240362811791369
2011-07-08,0.04263038548752835,0.03548752834467119,0.0035147392290249295
2011-07-11,0.04897959183673469,0.033503401360544215,0.0036281179138321854
2011-07-12,0.05147392290249433,0.03832199546485259,0.010544217687074814
2011-07-13,0.04461451247165532,0.0339002267573696,0.001020408163265291
2011-07-14,0.044897959183673466,0.02358276643990929,0.009523809523809507
2011-07-15,0.04450113378684807,0.011451247165532879,0.0035147392290249264
2011-07-18,0.04637188208616779,0.021145124716553283,0.006065759637188191
2011-07-19,0.042290249433106566,0.025680272108843535,0.0020975056689342244
2011-07-20,0.033333333333333326,0.022165532879818588,-0.0030045351473923054
2011-07-21,0.019160997732426303,0.03724489795918367,-0.008446712018140604
2011-07-22,0.031235827664399092,0.03815192743764172,-0.01876417233560092
2011-07-25,0.03679138321995465,0.031689342403628105,-0.02171201814058958
2011-07-26,0.03520408163265305,0.03849206349206349,-0.025340136054421786
2011-07-27,0.05158730158730158,0.04580498866213151,-0.02964852607709752
2011-07-28,0.0556689342403628,0.04461451247165533,-0.0330498866213152
2011-07-29,0.04767573696145125,0.041609977324263026,-0.03979591836734695
2011-08-01,0.05742630385487528,0.04030612244897958,-0.029591836734693885
2011-08-02,0.05929705215419501,0.041780045351473914,-0.028004535147392304
2011-08-03,0.060884353741496595,0.042573696145124705,-0.022845804988662143
2011-08-04,0.06099773242630385,0.028174603174603165,-0.00941043083900228
2011-08-05,0.06065759637188208,0.033503401360544215,-0.008390022675736974
2011-08-08,0.05765306122448979,0.027777777777777773,-0.020634920634920645
2011-08-09,0.057142857142857134,0.027494331065759634,-0.02913832199546486
2011-08-10,0.039625850340136055,0.023412698412698406,-0.03146258503401361
2011-08-11,0.044104308390022676,0.019954648526077094,-0.03078231292517008
2011-08-12,0.038888888888888876,0.008730158730158725,-0.0417233560090703
2011-08-15,0.03854875283446712,-0.0023809523809523846,-0.04914965986394559
2011-08-16,0.0369047619047619,0.00017006802721088066,-0.04331065759637189
2011-08-17,0.0358843537414966,-0.0017573696145124743,-0.03701814058956917
2011-08-18,0.02551020408163265,-0.004761904761904764,-0.030272108843537423
2011-08-19,0.017573696145124718,-0.00793650793650794,-0.03956916099773243
2011-08-22,0.017970521541950116,-0.009750566893424038,-0.0316326530612245
2011-08-23,0.01882086167800454,-0.00759637188208617,-0.035034013605442185
2011-08-24,0.01156462585034014,-0.011451247165532882,-0.048299319727891164
2011-08-25,0.0094671201814059,-0.007709750566893427,-0.04195011337868481
2011-08-26,0.006009070294784585,0.009013605442176864,-0.04994331065759638
2011-08-29,0.009297052154195014,0.011281179138321986,-0.04773242630385487
2011-08-30,0.00856009070294785,0.003628117913832192,-0.03956916099773243
2011-08-31,0.01332199546485261,-0.0005102040816326598,-0.02947845804988663
2011-09-01,0.03032879818594104,-0.003117913832199553,-0.02137188208616781
2011-09-02,0.03202947845804988,-0.0022675736961451313,-0.032653061224489806
2011-09-06,0.019104308390022678,-0.015589569160997737,-0.02431972789115647
2011-09-07,0.015589569160997732,-0.02267573696145125,-0.03225623582766441
2011-09-08,0.013038548752834467,-0.020068027210884357,-0.030328798185941055
2011-09-09,0.01094104308390023,-0.013548752834467125,-0.027947845804988672
