combo_params,fold,score_val,VAL_Sharpe,VAL_CAGR%,VAL_MaxDD%,VAL_Calmar,VAL_SR_tstat,p_value,q_value,significant_5pct,significant_10pct,SR_above_HLZ_tmin,stat_label,weight_cap,k_atr,turb_zscore_thr,turb_scale_min,vol_target_ann
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,0.4247537266716873,1.2436,20.963,-11.67,1.7963,1.753,0.079682,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,0.41843969044593654,1.2373,20.826,-11.67,1.7847,1.744,0.081221,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,0.41779883486376185,1.2142,21.394,-11.709,1.8272,1.711,0.087037,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,0.4108413179476187,1.2074,21.242,-11.709,1.8142,1.702,0.088823,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,0.39420548017878243,1.1832,21.023,-11.709,1.7955,1.668,0.095395,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,0.38873039261141384,1.198,20.377,-11.67,1.7461,1.688,0.091326,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,0.38728920530379607,1.1764,20.872,-11.709,1.7826,1.658,0.097298,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,0.38245871951128707,1.1917,20.241,-11.67,1.7345,1.68,0.093027,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",2,0.16079387195725964,1.0177,15.496,-12.046,1.2864,1.435,0.151301,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",2,0.1513301133982254,1.0094,15.342,-12.169,1.2607,1.423,0.154666,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,0.14823701140829276,1.0058,15.024,-11.719,1.2821,1.418,0.156154,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",2,0.1458900195901748,1.005,15.153,-12.046,1.258,1.417,0.156472,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",2,0.1422146705375396,0.993,15.949,-13.194,1.2088,1.4,0.161477,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,0.13872240661576205,0.9974,14.872,-11.841,1.256,1.406,0.159625,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",2,0.13645352132832167,0.9966,15.0,-12.169,1.2326,1.405,0.159952,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,0.13389693157698557,0.9849,15.505,-12.742,1.2169,1.389,0.164912,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",2,0.13225641847572867,0.9842,15.78,-13.345,1.1825,1.388,0.165193,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",2,0.12812445137526013,0.9807,15.612,-13.194,1.1832,1.383,0.166698,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",2,0.12456157091947866,0.9712,14.879,-12.046,1.2352,1.369,0.170859,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,0.12392813055494321,0.9761,15.339,-12.889,1.1901,1.376,0.168688,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",2,0.11855185923631119,0.9618,15.538,-13.194,1.1776,1.356,0.17501,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",2,0.11819597335837981,0.9719,15.442,-13.345,1.1572,1.37,0.170532,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",2,0.11523448943881558,0.963,14.726,-12.169,1.2101,1.358,0.174507,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,0.11147273308865996,0.9584,14.41,-11.719,1.2296,1.351,0.17657,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,0.10977992408867468,0.953,15.095,-12.742,1.1847,1.344,0.178981,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",2,0.1096046644814339,0.9582,14.538,-12.046,1.2069,1.351,0.176654,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",2,0.1086983457854297,0.9532,15.369,-13.345,1.1517,1.344,0.178918,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",2,0.10443951706122012,0.9494,15.201,-13.194,1.1521,1.339,0.180624,1.0,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,0.10209879616706302,0.9501,14.259,-11.841,1.2042,1.34,0.180334,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",2,0.10030550350270914,0.9499,14.386,-12.169,1.1821,1.339,0.180423,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,0.09991878635590647,0.9444,14.929,-12.889,1.1583,1.332,0.182953,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",2,0.09461637837950934,0.9407,15.032,-13.345,1.1265,1.327,0.184653,1.0,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",2,-0.3768778676391108,0.4489,5.585,-20.704,0.2697,0.633,0.526457,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",2,-0.3768778676391108,0.4489,5.585,-20.704,0.2697,0.633,0.526457,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,-0.3768778676391108,0.4489,5.585,-20.704,0.2697,0.633,0.526457,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",2,-0.37703367804677584,0.4504,5.556,-20.704,0.2683,0.636,0.525058,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",2,-0.37703367804677584,0.4504,5.556,-20.704,0.2683,0.636,0.525058,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,-0.37703367804677584,0.4504,5.556,-20.704,0.2683,0.636,0.525058,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",2,-0.3803021742453212,0.4501,5.283,-19.435,0.2718,0.635,0.52529,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.0,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,-0.3803021742453212,0.4501,5.283,-19.435,0.2718,0.635,0.52529,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",2,-0.3803021742453212,0.4501,5.283,-19.435,0.2718,0.635,0.52529,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.0,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,-0.38275810195335297,0.4411,5.465,-20.773,0.2631,0.622,0.533659,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",2,-0.38275810195335297,0.4411,5.465,-20.773,0.2631,0.622,0.533659,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",2,-0.38275810195335297,0.4411,5.465,-20.773,0.2631,0.622,0.533659,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,-0.3829467965349048,0.4425,5.435,-20.773,0.2617,0.624,0.53233,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",2,-0.3829467965349048,0.4425,5.435,-20.773,0.2617,0.624,0.53233,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",2,-0.3829467965349048,0.4425,5.435,-20.773,0.2617,0.624,0.53233,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",2,-0.3859916625585805,0.4424,5.172,-19.488,0.2654,0.624,0.532404,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.0,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",2,-0.3859916625585805,0.4424,5.172,-19.488,0.2654,0.624,0.532404,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.0,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",2,-0.3859916625585805,0.4424,5.172,-19.488,0.2654,0.624,0.532404,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,-0.3882328004032067,0.4372,5.159,-19.435,0.2654,0.617,0.537296,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.0,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",2,-0.3882328004032067,0.4372,5.159,-19.435,0.2654,0.617,0.537296,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.0,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",2,-0.3882328004032067,0.4372,5.159,-19.435,0.2654,0.617,0.537296,1.0,False,False,False,econ_strong_stat_weak,0.55,2.0,1.0,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",2,-0.393878719919602,0.4296,5.048,-19.488,0.259,0.606,0.544399,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.0,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",2,-0.393878719919602,0.4296,5.048,-19.488,0.259,0.606,0.544399,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.0,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",2,-0.393878719919602,0.4296,5.048,-19.488,0.259,0.606,0.544399,1.0,False,False,False,econ_strong_stat_weak,0.65,2.0,1.0,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",3,-0.039975190834801416,1.5069,28.328,-14.459,1.9592,2.128,0.033306,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",3,-0.045750220834905195,1.4996,28.179,-14.453,1.9497,2.118,0.034166,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",3,-0.05199140863113999,1.49,28.108,-14.459,1.9439,2.105,0.035324,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",3,-0.057567346922605234,1.4829,27.963,-14.453,1.9348,2.095,0.036198,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",3,-0.06701983655167945,1.4775,29.47,-16.345,1.803,2.087,0.036889,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",3,-0.07444440082320991,1.4688,29.263,-16.324,1.7926,2.075,0.038006,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",3,-0.0780904986693601,1.4621,29.248,-16.345,1.7894,2.065,0.038884,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",3,-0.08532602789282015,1.4537,29.045,-16.324,1.7793,2.054,0.040021,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",3,-0.09227338389736117,1.46,29.485,-17.23,1.7113,2.062,0.039164,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",3,-0.09533454045052883,1.4654,26.41,-14.222,1.8569,2.07,0.038448,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",3,-0.10000341808428591,1.4512,29.282,-17.227,1.6997,2.05,0.040362,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",3,-0.10165710349705384,1.4573,26.256,-14.215,1.8471,2.059,0.039535,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",3,-0.10276841926871125,1.4521,26.329,-14.222,1.8513,2.051,0.040234,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",3,-0.103030810902,1.4451,29.263,-17.23,1.6984,2.041,0.041207,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",3,-0.10894449820488539,1.4442,26.179,-14.215,1.8417,2.04,0.041333,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",3,-0.11056898985173123,1.4365,29.065,-17.227,1.6871,2.029,0.042425,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",3,-0.12240842288321167,1.4378,27.258,-15.833,1.7216,2.031,0.042235,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",3,-0.12910353631537122,1.4259,27.177,-15.833,1.7165,2.014,0.043968,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",3,-0.130143698880645,1.4286,27.055,-15.812,1.7111,2.018,0.043569,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",3,-0.1366989895939079,1.4168,26.977,-15.812,1.7061,2.002,0.045318,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",3,-0.14785367338734753,1.4196,27.119,-16.535,1.6401,2.006,0.044894,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",3,-0.15433059967572824,1.408,27.038,-16.535,1.6352,1.989,0.046668,0.460037,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",3,-0.1558896105174082,1.4102,26.92,-16.532,1.6283,1.992,0.046324,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",3,-0.1622233084187024,1.3988,26.842,-16.532,1.6236,1.976,0.048114,0.460037,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",3,-0.19205548673063208,1.3493,25.779,-15.16,1.7005,1.907,0.056569,0.460037,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",3,-0.19610240721499547,1.344,25.665,-15.151,1.694,1.899,0.057538,0.460037,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",3,-0.19790265357870143,1.3386,25.699,-15.16,1.6952,1.892,0.058545,0.460037,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",3,-0.20176508927729328,1.3336,25.589,-15.151,1.689,1.884,0.0595,0.460037,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",3,-0.23415090359346427,1.3071,26.731,-17.79,1.5026,1.847,0.064705,0.460037,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",3,-0.23923120310595622,1.298,26.65,-17.79,1.498,1.834,0.0666,0.460037,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",3,-0.24040379509284787,1.3,26.552,-17.778,1.4936,1.837,0.066178,0.460037,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",3,-0.24079610558048062,1.3149,24.207,-15.16,1.5968,1.858,0.063141,0.460037,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",3,-0.2410341934955835,1.3091,24.283,-15.16,1.6018,1.85,0.0643,0.460037,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.4,0.25
