stress_q,recovery_q,decay,stress_scale,recovery_scale,score,stage,fragility_quantile,horizon_weeks,prob_trigger,recovery_prob_trigger,defensive_scale,recovery_floor,rel_tilt,stress_trigger_q,recovery_trigger_q,base_sharpe,ov_sharpe,ov_cagr,ov_maxdd,intervention_rate,recovery_rate,fold
0.9,0.8,0.8,1.0,0.8,0.08283820516794264,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.4,0.6,0.9,0.65,1.0606847674298214,1.0690624343601194,0.146654667382629,-0.1544387605953691,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08283820516794264,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.4,0.6,0.8,0.65,1.0606847674298214,1.0690624343601194,0.146654667382629,-0.1544387605953691,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08283820516794264,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.4,0.55,0.8,0.65,1.0606847674298214,1.0690624343601194,0.146654667382629,-0.1544387605953691,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08283820516794264,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.4,0.55,0.9,0.65,1.0606847674298214,1.0690624343601194,0.146654667382629,-0.1544387605953691,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08278816412805086,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.55,0.55,0.9,0.65,1.0606847674298214,1.068947185413506,0.146717862661087,-0.15443876059536932,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08278816412805086,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.55,0.55,0.8,0.65,1.0606847674298214,1.068947185413506,0.146717862661087,-0.15443876059536932,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08278816412805086,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.55,0.6,0.8,0.65,1.0606847674298214,1.068947185413506,0.146717862661087,-0.15443876059536932,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08278816412805086,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.55,0.6,0.9,0.65,1.0606847674298214,1.068947185413506,0.146717862661087,-0.15443876059536932,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08019018714275684,dual_ml_overlay,0.2,2.0,0.55,0.48,0.85,0.4,0.6,0.9,0.65,1.0606847674298214,1.0640014158652649,0.14213874621253764,-0.15231675178210702,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08019018714275684,dual_ml_overlay,0.2,2.0,0.55,0.48,0.85,0.4,0.6,0.8,0.65,1.0606847674298214,1.0640014158652649,0.14213874621253764,-0.15231675178210702,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08019018714275684,dual_ml_overlay,0.2,2.0,0.55,0.48,0.85,0.4,0.55,0.8,0.65,1.0606847674298214,1.0640014158652649,0.14213874621253764,-0.15231675178210702,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08019018714275684,dual_ml_overlay,0.2,2.0,0.55,0.48,0.85,0.4,0.55,0.9,0.65,1.0606847674298214,1.0640014158652649,0.14213874621253764,-0.15231675178210702,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08013202542660726,dual_ml_overlay,0.2,2.0,0.55,0.48,0.85,0.55,0.55,0.9,0.65,1.0606847674298214,1.0638699852984832,0.14220169260621485,-0.15231675178210702,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08013202542660726,dual_ml_overlay,0.2,2.0,0.55,0.48,0.85,0.55,0.55,0.8,0.65,1.0606847674298214,1.0638699852984832,0.14220169260621485,-0.15231675178210702,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08013202542660726,dual_ml_overlay,0.2,2.0,0.55,0.48,0.85,0.55,0.6,0.8,0.65,1.0606847674298214,1.0638699852984832,0.14220169260621485,-0.15231675178210702,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.08013202542660726,dual_ml_overlay,0.2,2.0,0.55,0.48,0.85,0.55,0.6,0.9,0.65,1.0606847674298214,1.0638699852984832,0.14220169260621485,-0.15231675178210702,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07993389802036939,dual_ml_overlay,0.15,2.0,0.55,0.48,0.9,0.4,0.55,0.9,0.65,1.0606847674298214,1.0634341503374316,0.14613673498840152,-0.15457882683997937,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07993389802036939,dual_ml_overlay,0.15,2.0,0.55,0.48,0.9,0.4,0.55,0.8,0.65,1.0606847674298214,1.0634341503374316,0.14613673498840152,-0.15457882683997937,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07993389802036939,dual_ml_overlay,0.15,2.0,0.55,0.48,0.9,0.4,0.6,0.8,0.65,1.0606847674298214,1.0634341503374316,0.14613673498840152,-0.15457882683997937,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07993389802036939,dual_ml_overlay,0.15,2.0,0.55,0.48,0.9,0.4,0.6,0.9,0.65,1.0606847674298214,1.0634341503374316,0.14613673498840152,-0.15457882683997937,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07988629729976236,dual_ml_overlay,0.15,2.0,0.55,0.48,0.9,0.55,0.6,0.9,0.65,1.0606847674298214,1.0633237888801093,0.14619990172218666,-0.1545788268399797,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07988629729976236,dual_ml_overlay,0.15,2.0,0.55,0.48,0.9,0.55,0.6,0.8,0.65,1.0606847674298214,1.0633237888801093,0.14619990172218666,-0.1545788268399797,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07988629729976236,dual_ml_overlay,0.15,2.0,0.55,0.48,0.9,0.55,0.55,0.8,0.65,1.0606847674298214,1.0633237888801093,0.14619990172218666,-0.1545788268399797,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07988629729976236,dual_ml_overlay,0.15,2.0,0.55,0.48,0.9,0.55,0.55,0.9,0.65,1.0606847674298214,1.0633237888801093,0.14619990172218666,-0.1545788268399797,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07571187862684141,dual_ml_overlay,0.15,2.0,0.55,0.48,0.85,0.4,0.6,0.9,0.65,1.0606847674298214,1.0553144886026136,0.14135841791143577,-0.15252277922439472,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07571187862684141,dual_ml_overlay,0.15,2.0,0.55,0.48,0.85,0.4,0.6,0.8,0.65,1.0606847674298214,1.0553144886026136,0.14135841791143577,-0.15252277922439472,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07571187862684141,dual_ml_overlay,0.15,2.0,0.55,0.48,0.85,0.4,0.55,0.8,0.65,1.0606847674298214,1.0553144886026136,0.14135841791143577,-0.15252277922439472,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07571187862684141,dual_ml_overlay,0.15,2.0,0.55,0.48,0.85,0.4,0.55,0.9,0.65,1.0606847674298214,1.0553144886026136,0.14135841791143577,-0.15252277922439472,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07565768307347458,dual_ml_overlay,0.15,2.0,0.55,0.48,0.85,0.55,0.55,0.9,0.65,1.0606847674298214,1.0551910006828444,0.14142132129908314,-0.1525227792243945,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07565768307347458,dual_ml_overlay,0.15,2.0,0.55,0.48,0.85,0.55,0.55,0.8,0.65,1.0606847674298214,1.0551910006828444,0.14142132129908314,-0.1525227792243945,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07565768307347458,dual_ml_overlay,0.15,2.0,0.55,0.48,0.85,0.55,0.6,0.8,0.65,1.0606847674298214,1.0551910006828444,0.14142132129908314,-0.1525227792243945,0.32786885245901637,0.05737704918032787,1
0.9,0.8,0.8,1.0,0.8,0.07565768307347458,dual_ml_overlay,0.15,2.0,0.55,0.48,0.85,0.55,0.6,0.9,0.65,1.0606847674298214,1.0551910006828444,0.14142132129908314,-0.1525227792243945,0.32786885245901637,0.05737704918032787,1
0.9,0.85,0.8,0.8,0.8,0.8940214631436456,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.85,0.8,0.8,1.0,0.8940214631436456,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.85,0.8,1.0,0.8,0.8940214631436456,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.85,0.8,1.0,1.0,0.8940214631436456,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.85,0.65,1.0,1.0,0.870584249942158,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.85,0.65,1.0,0.8,0.8705842499421579,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.85,0.65,0.8,1.0,0.8705842499421579,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.85,0.65,0.8,0.8,0.8705842499421577,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.85,0.65,0.8,1.0,0.8422436495696555,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.85,0.65,1.0,1.0,0.8422436495696553,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.85,0.65,0.8,0.8,0.8422436495696553,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.85,0.65,1.0,0.8,0.842243649569655,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.85,0.8,0.8,0.8,0.8364719395332758,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.85,0.8,0.8,1.0,0.8364719395332758,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.85,0.8,1.0,0.8,0.8364719395332758,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.85,0.8,1.0,1.0,0.8364719395332758,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.8,0.8,0.8,0.8,0.8193673506883045,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.8,0.8,0.8,1.0,0.8193673506883045,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.8,0.8,1.0,0.8,0.8193673506883045,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.8,0.8,1.0,1.0,0.8193673506883045,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.8,0.65,1.0,0.8,0.815248184248514,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.8,0.65,0.8,0.8,0.8152481842485139,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.8,0.65,1.0,1.0,0.8152481842485138,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.8,0.65,0.8,1.0,0.8152481842485136,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.8,0.65,0.8,0.8,0.7869075838760115,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.8,0.65,0.8,1.0,0.7869075838760112,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.8,0.65,1.0,0.8,0.7869075838760111,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.8,0.65,1.0,1.0,0.7869075838760109,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.8,0.8,0.8,1.0,0.7618178270779347,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.8,0.8,0.8,0.8,0.7618178270779347,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.8,0.8,1.0,1.0,0.7618178270779346,hawkes_only,,,,,,,,,,,,,,,,2
0.85,0.8,0.8,1.0,0.8,0.7618178270779346,hawkes_only,,,,,,,,,,,,,,,,2
0.9,0.85,0.8,0.8,0.8,0.14796578100465776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.4,0.6,0.9,0.8,1.0978387945095964,1.1014954992134973,0.16092023219116758,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14796578100465776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.4,0.6,0.9,0.65,1.0978387945095964,1.1014954992134973,0.16092023219116758,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14796578100465776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.4,0.6,0.8,0.8,1.0978387945095964,1.1014954992134973,0.16092023219116758,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14796578100465776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.4,0.6,0.8,0.65,1.0978387945095964,1.1014954992134973,0.16092023219116758,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14796578100465776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.4,0.55,0.9,0.8,1.0978387945095964,1.1014954992134973,0.16092023219116758,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14796578100465776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.4,0.55,0.9,0.65,1.0978387945095964,1.1014954992134973,0.16092023219116758,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14796578100465776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.4,0.55,0.8,0.8,1.0978387945095964,1.1014954992134973,0.16092023219116758,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14796578100465776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.4,0.55,0.8,0.65,1.0978387945095964,1.1014954992134973,0.16092023219116758,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.1476330565486787,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.55,0.6,0.9,0.8,1.0978387945095964,1.1008348812086615,0.16090010341149164,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.1476330565486787,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.55,0.6,0.9,0.65,1.0978387945095964,1.1008348812086615,0.16090010341149164,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.1476330565486787,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.55,0.6,0.8,0.8,1.0978387945095964,1.1008348812086615,0.16090010341149164,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.1476330565486787,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.55,0.6,0.8,0.65,1.0978387945095964,1.1008348812086615,0.16090010341149164,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.1476330565486787,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.55,0.55,0.9,0.8,1.0978387945095964,1.1008348812086615,0.16090010341149164,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.1476330565486787,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.55,0.55,0.9,0.65,1.0978387945095964,1.1008348812086615,0.16090010341149164,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.1476330565486787,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.55,0.55,0.8,0.8,1.0978387945095964,1.1008348812086615,0.16090010341149164,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.1476330565486787,dual_ml_overlay,0.15,4.0,0.65,0.48,0.9,0.55,0.55,0.8,0.65,1.0978387945095964,1.1008348812086615,0.16090010341149164,-0.12022195093067745,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14702518423567776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.4,0.6,0.9,0.8,1.0978387945095964,1.0996004966902573,0.15839224155450626,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14702518423567776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.4,0.6,0.9,0.65,1.0978387945095964,1.0996004966902573,0.15839224155450626,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14702518423567776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.4,0.6,0.8,0.8,1.0978387945095964,1.0996004966902573,0.15839224155450626,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14702518423567776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.4,0.6,0.8,0.65,1.0978387945095964,1.0996004966902573,0.15839224155450626,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14702518423567776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.4,0.55,0.9,0.8,1.0978387945095964,1.0996004966902573,0.15839224155450626,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14702518423567776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.4,0.55,0.9,0.65,1.0978387945095964,1.0996004966902573,0.15839224155450626,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14702518423567776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.4,0.55,0.8,0.8,1.0978387945095964,1.0996004966902573,0.15839224155450626,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14702518423567776,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.4,0.55,0.8,0.65,1.0978387945095964,1.0996004966902573,0.15839224155450626,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14668399970309284,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.55,0.6,0.9,0.8,1.0978387945095964,1.0989229480125482,0.15837215660675308,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14668399970309284,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.55,0.6,0.9,0.65,1.0978387945095964,1.0989229480125482,0.15837215660675308,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14668399970309284,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.55,0.6,0.8,0.8,1.0978387945095964,1.0989229480125482,0.15837215660675308,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14668399970309284,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.55,0.6,0.8,0.65,1.0978387945095964,1.0989229480125482,0.15837215660675308,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14668399970309284,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.55,0.55,0.9,0.8,1.0978387945095964,1.0989229480125482,0.15837215660675308,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14668399970309284,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.55,0.55,0.9,0.65,1.0978387945095964,1.0989229480125482,0.15837215660675308,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14668399970309284,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.55,0.55,0.8,0.8,1.0978387945095964,1.0989229480125482,0.15837215660675308,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14668399970309284,dual_ml_overlay,0.15,4.0,0.65,0.48,0.85,0.55,0.55,0.8,0.65,1.0978387945095964,1.0989229480125482,0.15837215660675308,-0.11867063408548051,0.23178807947019867,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14088056352072795,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.4,0.55,0.8,0.65,1.0978387945095964,1.0937145667783925,0.15737609984022227,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14088056352072795,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.4,0.55,0.8,0.8,1.0978387945095964,1.0937145667783925,0.15737609984022227,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14088056352072795,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.4,0.55,0.9,0.65,1.0978387945095964,1.0937145667783925,0.15737609984022227,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14088056352072795,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.4,0.55,0.9,0.8,1.0978387945095964,1.0937145667783925,0.15737609984022227,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14088056352072795,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.4,0.6,0.8,0.65,1.0978387945095964,1.0937145667783925,0.15737609984022227,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14088056352072795,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.4,0.6,0.8,0.8,1.0978387945095964,1.0937145667783925,0.15737609984022227,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14088056352072795,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.4,0.6,0.9,0.65,1.0978387945095964,1.0937145667783925,0.15737609984022227,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14088056352072795,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.4,0.6,0.9,0.8,1.0978387945095964,1.0937145667783925,0.15737609984022227,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14054095849926254,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.55,0.55,0.8,0.65,1.0978387945095964,1.0930401728944783,0.1573560325109864,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14054095849926254,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.55,0.55,0.8,0.8,1.0978387945095964,1.0930401728944783,0.1573560325109864,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14054095849926254,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.55,0.55,0.9,0.65,1.0978387945095964,1.0930401728944783,0.1573560325109864,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14054095849926254,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.55,0.55,0.9,0.8,1.0978387945095964,1.0930401728944783,0.1573560325109864,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14054095849926254,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.55,0.6,0.8,0.65,1.0978387945095964,1.0930401728944783,0.1573560325109864,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14054095849926254,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.55,0.6,0.8,0.8,1.0978387945095964,1.0930401728944783,0.1573560325109864,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14054095849926254,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.55,0.6,0.9,0.65,1.0978387945095964,1.0930401728944783,0.1573560325109864,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14054095849926254,dual_ml_overlay,0.2,4.0,0.65,0.48,0.9,0.55,0.6,0.9,0.8,1.0978387945095964,1.0930401728944783,0.1573560325109864,-0.12082419473941441,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.14024623555891258,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.55,0.6,0.8,0.65,1.0978387945095964,1.232997949340707,0.17748738325081526,-0.11779303571466093,0.44370860927152317,0.059602649006622516,2
0.9,0.85,0.8,0.8,0.8,0.14024623555891258,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.55,0.6,0.8,0.8,1.0978387945095964,1.232997949340707,0.17748738325081526,-0.11779303571466093,0.44370860927152317,0.059602649006622516,2
0.9,0.85,0.8,0.8,0.8,0.14024623555891258,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.55,0.6,0.9,0.65,1.0978387945095964,1.232997949340707,0.17748738325081526,-0.11779303571466093,0.44370860927152317,0.059602649006622516,2
0.9,0.85,0.8,0.8,0.8,0.14024623555891258,dual_ml_overlay,0.2,2.0,0.55,0.48,0.9,0.55,0.6,0.9,0.8,1.0978387945095964,1.232997949340707,0.17748738325081526,-0.11779303571466093,0.44370860927152317,0.059602649006622516,2
0.9,0.85,0.8,0.8,0.8,0.13752908575975664,dual_ml_overlay,0.2,4.0,0.65,0.48,0.85,0.4,0.6,0.8,0.65,1.0978387945095964,1.087537854006029,0.15309744052101326,-0.11957260602183672,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.13752908575975664,dual_ml_overlay,0.2,4.0,0.65,0.48,0.85,0.4,0.6,0.8,0.8,1.0978387945095964,1.087537854006029,0.15309744052101326,-0.11957260602183672,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.13752908575975664,dual_ml_overlay,0.2,4.0,0.65,0.48,0.85,0.4,0.6,0.9,0.65,1.0978387945095964,1.087537854006029,0.15309744052101326,-0.11957260602183672,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.13752908575975664,dual_ml_overlay,0.2,4.0,0.65,0.48,0.85,0.4,0.6,0.9,0.8,1.0978387945095964,1.087537854006029,0.15309744052101326,-0.11957260602183672,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.13752908575975664,dual_ml_overlay,0.2,4.0,0.65,0.48,0.85,0.4,0.55,0.8,0.65,1.0978387945095964,1.087537854006029,0.15309744052101326,-0.11957260602183672,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.13752908575975664,dual_ml_overlay,0.2,4.0,0.65,0.48,0.85,0.4,0.55,0.8,0.8,1.0978387945095964,1.087537854006029,0.15309744052101326,-0.11957260602183672,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.13752908575975664,dual_ml_overlay,0.2,4.0,0.65,0.48,0.85,0.4,0.55,0.9,0.65,1.0978387945095964,1.087537854006029,0.15309744052101326,-0.11957260602183672,0.2582781456953642,0.06622516556291391,2
0.9,0.85,0.8,0.8,0.8,0.13752908575975664,dual_ml_overlay,0.2,4.0,0.65,0.48,0.85,0.4,0.55,0.9,0.8,1.0978387945095964,1.087537854006029,0.15309744052101326,-0.11957260602183672,0.2582781456953642,0.06622516556291391,2
